Date,Id,Text,Likes,Re-Tweets,Location
2020-05-08 06:47:21,1258649674686312457,Press freedom then and now https://t.co/rrRWeI0Gqc,173,21,Ghana
2020-05-07 13:47:38,1258393053603287040,“ This certainly cannot be the time for old-fashioned excessive partisan politics and infantile name calling as Vice President Dr . Mahamadu Bawumia sought to do earlier this week . ” - Hon . Haruna Iddrisu at the Minority in Parliament presser on Covid - 19 and the national response,151,21,Ghana
2020-05-07 11:14:53,1258354614321254402,You can also follow the presser of the Minority in parliament live here https://t.co/Lh5n63uLkV,8,2,Ghana
2020-05-07 11:14:10,1258354433978744832,Please join the Minority in Parliament ’ s presser live https://t.co/VRFtodSNGw,21,2,Ghana
2020-05-07 10:41:51,1258346298870243328,RT : I wonder why most of the mainstream media is eerily silent on the contradictory figures presented to the IMF . Makes it appe …,0,217,Ghana
2020-05-07 09:58:17,1258335336930906112,Follow it live https://t.co/Rujpy7swiu,146,19,Ghana
2020-05-07 09:21:45,1258326140005109760,Kindly make a date https://t.co/3DIY7z37QW,168,21,Ghana
2020-05-07 04:26:22,1258251807450632192,Congrats,0,0,Ghana
2020-05-06 23:44:17,1258180816598904835,Fake news https://t.co/wTo9ytMu4j,95,15,Ghana
2020-05-06 14:47:43,1258045787893891072,RT : Happy 70th Birthday Asantehene Otumfuo Osei Tutu II . https://t.co/ruSLW7ntbM,0,614,Ghana
2020-05-06 14:22:25,1258039417605967873,"Happy Birthday to Hon . Ahmed Ibrahim , MP for Banda https://t.co/MEj6YfCbwf",262,15,Ghana
2020-05-06 13:58:36,1258033424713089024,Shouldn ’ t he be saving this advice for himself and Veep Bawumia ? https://t.co/Y3h6u6nBmG,190,25,Ghana
2020-05-06 06:10:28,1257915616650055680,". , MP states the hard fact https://t.co/Ss0qs04tKq",361,41,Ghana
2020-05-05 23:29:46,1257814777503592453,Fake news ! https://t.co/7TJQy0q6b7,129,27,Ghana
2020-05-05 08:44:18,1257591939899285513,"Dr Bawumia spoke a lot about data without referring to data . ~ Isaac Adongo , MP on #GoodMorningGhana",189,28,Ghana
2020-05-05 08:28:17,1257587912058822658,RT : This is NDC ’ s Data in Healthcare . WHERE IS VEEP BAWUMIA ’ S ghost data ? https://t.co/IcgXFLu8re,0,27,Ghana
2020-05-05 08:13:26,1257584174367678466,He was insensitive about the deaths and rising cases of COVID 19 . https://t.co/ChNIQNqz0l,135,32,Ghana
2020-05-05 06:05:30,1257551979238305792,"Happy Birthday to Wa Central MP , Hon . Dr . Rashid Pelpuo https://t.co/zDxgUQ9xFn",43,2,Ghana
2020-05-05 06:03:15,1257551411820232704,"Happy Birthday to Wa Central MP , Hon . Dr . Rashid Pelpuo . https://t.co/V7U8R2yUxM",250,27,Ghana
2020-05-05 01:02:49,1257475806714040322,RT : You ’ re using state account for this gutter politics and later come say no politics . Shameless people .,0,37,Ghana
2020-05-05 01:01:43,1257475527520247815,"RT : When journalists are attacked , societies as a whole pay a price . No democracy can function without press freedom - th …",0,944,Ghana
2020-05-05 00:59:20,1257474929152462850,RT : Ain't you so ashaimed that as an acclaimed economist you'll be so convinced you're making sense by comparing these two …,0,33,Ghana
2020-05-05 00:54:56,1257473821654777869,"RT : Dr . Bawumia still talk as when he was on opposition , you lied and came to power and you still lying when in power.where …",0,6,Ghana
2020-05-05 00:54:30,1257473710782545921,"RT : VP Bawumia said no government , from Nkrumah to date , has delivered as much on infrastructure than the Akufo-Addo led govern …",0,28,Ghana
2020-05-05 00:53:52,1257473552367988736,"RT : The promise to develop interconnected roads , railways , ports and harbor ( RRHPs ) system remains a pipe dream . The Water For A …",0,13,Ghana
2020-05-05 00:52:53,1257473305336000515,"RT : Sir , pay attention to the data contained in the NPP 2016 manifesto and numerous promises you made in the recent past and de …",0,26,Ghana
2020-05-05 00:50:20,1257472662122758155,RT : it is inhumane to compare a pandemic killing human beings to an electricity generation problem that was resolved by the sam …,0,3,Ghana
2020-05-05 00:45:25,1257471427931971586,RT : In fact has been the most useless veep Ghana ever have . If Ghana is a serious country by now Bawumia wo …,0,31,Ghana
2020-05-05 00:44:16,1257471136549478401,RT : Someone said Bawumia is a national crisis that must be managed like Coronavirus 🤣 🤣,0,9,Ghana
2020-05-05 00:44:02,1257471076914868224,Fact,0,0,Ghana
2020-05-05 00:39:28,1257469929584033794,RT : When will Bawumia respect himself ? He is been used anyhow by NPP too much Now Bawumia has become an insult mechanism,0,19,Ghana
2020-05-05 00:39:11,1257469858419281920,RT : Now the has become a hub for propaganda . gov't knows how to truncate people's political future ... The …,0,5,Ghana
2020-05-05 00:38:26,1257469669281234944,RT : Restrictions placed on Ghanaians due to covid 19 have barely been lifted for life to back to normal and already the NPP g …,0,76,Ghana
2020-05-05 00:33:27,1257468415167680512,RT : Bawumia will win this competition hands down https://t.co/pV2s4mXBSW,0,17,Ghana
2020-05-04 22:45:25,1257441227412246544,RT : Sir We suffered dumsor in Ghana between 2005 to 2008 when you were a Deputy Governor of the Bank of Ghana and …,0,181,Ghana
2020-05-04 22:44:26,1257440980749484033,"RT : The flagbearer of the National Democratic Congress ( NDC ) party , the former president of Ghana , John Mahama in his help agai …",0,16,Ghana
2020-05-04 22:43:39,1257440784879685632,RT : Bawumia once again leading the pack in “ comedy of errors ” https://t.co/o6jaZexFsA,0,45,Ghana
2020-05-04 21:20:16,1257419800864841730,RT : The position of vice president of our beloved country has been reduced to a locus for senseless political comparisons and lies …,0,9,Ghana
2020-05-04 21:19:28,1257419596866506752,RT : LAWYER SOSU COMPASSION OUTREACH continues to distribute face masks to homes and individuals within parts of the Madina Constit …,0,4,Ghana
2020-05-04 21:17:07,1257419007491280896,"RT : "" The young generation must only have one mantra and only one claim to fame.They must irritate those who are in Power so …",0,2394,Ghana
2020-05-04 21:16:00,1257418725906620416,RT : Which data is Bawumia speaking to ? Is it the report to IMF or the lies government showcased to Ghanaians ? The IMF report …,0,28,Ghana
2020-05-04 21:15:05,1257418494045495305,RT : What pedestrian logic !,0,43,Ghana
2020-05-04 21:14:19,1257418302403551233,"RT : In opposition , you sell hope . In power , your works sell you . You can ’ t apply the same opposition strategy when you ha …",0,114,Ghana
2020-05-04 21:13:18,1257418043971588097,RT : “ How do you compare a crisis whose cost is calculated in loss of human life with a crises whose cost is calculated in loss …,0,38,Ghana
2020-05-04 19:40:21,1257394653806170117,Apt https://t.co/KP1RSrTNlg,183,23,Ghana
2020-05-04 19:21:12,1257389835490295809,RT : Bawumia himself is a national crisis 🙄 😕 Ghanaians descend heavily on Dr . Bawumia for comparing Dumsor to Covid - 19 > > https : …,0,20,Ghana
2020-05-04 18:56:08,1257383526049222657,https://t.co/92RUaYiSwi,163,36,Ghana
2020-05-04 18:18:59,1257374179336257542,Veep Bawumia is comparing loss of lives with loss of material production . INCREDIBLE ! https://t.co/TaTYpTZa1K,288,51,Ghana
2020-05-04 17:02:39,1257354966915846149,Here is a summary of the Akufo-Addo government ’ s lacklustre performance in the health sector https://t.co/lr4LeQiwiW,161,25,Ghana
2020-05-04 11:22:07,1257269271375368192,RT : Any dictator will admire the uniformity and the obedience of the US ( Ghanaian ) Media . Noam Chomsky https://t.co/cYRx3ppAqf,0,30,Ghana
2020-05-04 11:21:46,1257269180820226048,"flagbearer and leader , President John Mahama supports journalists https://t.co/mSF87eiWP8",44,7,Ghana
2020-05-04 09:57:31,1257247980039659521,RT : No audio talk . He acts 💪 https://t.co/qbyFNeruWc,0,13,Ghana
2020-05-04 09:53:44,1257247028763136000,"RT : 900,000 cedis for “ wear your mask 50 billboards . 18,000 for one . More worrying is the fact that , the prez didn ’ t wear a ma …",0,23,Ghana
2020-05-04 09:52:57,1257246831001698304,RT : #GhanaNeedsAnswers #CitiCBS RT MubarakIssahaq 2 : Your coming back will be stronger than your setback 🙏 🙏 🙏 #GO4JM https :/ …,0,19,Ghana
2020-05-04 09:47:05,1257245353071579136,Government must stop clamping down on the media https://t.co/QwOT0V6B9a,31,5,Ghana
2020-05-04 09:40:10,1257243612607385600,"When the freedom of the press is curtailed , democracy suffers . https://t.co/XZsxZ4nPRr",116,15,Ghana
2020-05-04 09:33:58,1257242054960259072,": When the freedom of the press is curtailed , democracy suffers . https://t.co/3oTuPtEyO8",48,6,Ghana
2020-05-04 09:11:39,1257236435033362433,RT : Prez Akufo-Addo continues to lead with words rather than deeds . This is one of the reasons for the mess we currently f …,0,191,Ghana
2020-05-04 09:03:20,1257234344189575168,RT : Yahoo boy https://t.co/GOzOPmxaQf,0,11,Ghana
2020-05-04 06:25:19,1257194575506157568,"RT : BULLDog , ' s Manager got this for Pls answer ! ! ! Who gave the advertis …",0,17,Ghana
2020-05-04 06:24:39,1257194407897575424,This video exposes the lack of candour in the management of government information . BUSTED ! https://t.co/1kdIiSd7sV https://t.co/l36M5XgItk,63,20,Ghana
2020-05-03 13:26:24,1256938157096009728,This billboard is yet another manifestation of the non-performance of the Akufo-Addo government . https://t.co/hrZS50oEOs,374,42,Ghana
2020-05-03 12:58:35,1256931158291611648,RT : I am voting for John Dramani Mahama in December 2020 Elections . Pass it on .,0,96,Ghana
2020-05-03 12:58:15,1256931075399524354,RT : When government campaigns for election 2020 in the name of COVID - 19 and it backfires .,0,34,Ghana
2020-05-03 12:47:23,1256928340520427521,Here is a video message from our flagbearer and former President John Mahama to celebrate World Press Freedom Day 2020 https://t.co/1IDFe21Fpo,80,9,Ghana
2020-05-03 11:55:38,1256915318481584129,"RT : Freedom of the press is not a given ; we should always remember that , and especially now , when the COVID - 19 pandemic tempts so …",0,202,Ghana
2020-05-03 05:39:33,1256820671000334337,RT : A living is meaningless if we do not make that life through helping others ! https://t.co/5m5ZiDX1RC https://t.co/BA2KAl…,0,4,Ghana
2020-05-02 20:55:57,1256688902133383169,RT : I have been engaging some class reps on Gimpa campus since yesterday and I ’ m happy to announce that I will be sharing a to …,0,445,Ghana
2020-05-02 20:55:44,1256688849775931394,RT : I just spoke to the Biochemistry President in UG . He's doing great with his executives by their innovative Yensuabom plat …,0,18,Ghana
2020-05-02 20:55:37,1256688821107863552,"RT : Nana Addo once said "" There is No Automatic 2nd Term for any Elected Prez "" . And just so you know , he spoke to the natio …",0,93,Ghana
2020-05-02 20:55:07,1256688692313427970,RT : Floating Bridge Madam . Nice song https://t.co/NVDgtTva0W,0,14,Ghana
2020-05-02 20:54:42,1256688591364853766,RT : WHILE I GIVE ... GOD HEALS 🙏 🙏 . Yesterday the 1st of May was the turn of the people living with DISABILITIES in the Agon …,0,11,Ghana
2020-05-02 20:54:11,1256688457847627781,RT : Hi guys I just spoke to the Biochemistry President in UG . He's doing great with his executives by their innovative Yensua …,0,347,Ghana
2020-05-02 18:16:28,1256648767098552320,: Who would have thought that such mediocrity was the stuff Akufo-Addo was made of ?,33,8,Ghana
2020-05-02 18:15:32,1256648535405101056,": When that is over , they should show us quaternary and tertiary hospitals and Regional Hospitals built by Akufo-Addo . Or 40 million per gallon a day water projects that serve 700,000 people at a go and let ’ s have a debate .",41,7,Ghana
2020-05-02 18:13:38,1256648057036423169,": For everyone of those they share , we will produce four . On water , stand pipes , boreholes and solitary polytanks are counted as “ water systems ” by the NPP . For everyone of those they show , we will show four .",9,2,Ghana
2020-05-02 18:11:20,1256647475575885825,": NPP ’ s standard is so appallingly low , that projects we would not bore Ghanaians with listing are those they gleefully share as achievements . Such things as the ” renovation of Medical Superintendent ’ s bungalow ” are too mundane to be publicized by an NDC Govnmnt",55,10,Ghana
2020-05-02 15:54:03,1256612929996296196,"Prez Akufo-Addo has no track record of delivering on his promises . 1V1D , 1D1F , 1C $ 1m , 350 SHSs etc . all very poorly delivered . https://t.co/WfeCUqpWiT",169,29,Ghana
2020-05-11 09:01:08,1259770506301104131,RT : Flashback . Today what is he saying ? https://t.co/R5vkIxjA8d,0,19,Ghana
2020-05-11 06:07:07,1259726711861772288,"RT : The Victory of NDC is Coming Again and the people say "" ehedz ) b ) d ) ) ) . """,0,25,Ghana
2020-05-11 06:02:07,1259725454342316038,Government makes false claims on roads in Ashanti Region . https://t.co/g0huLI3Q6n,87,16,Ghana
2020-05-10 13:05:00,1259469487805513730,We are sending a very big and special virtual hug to all mothers . Happy Mother ’ s Day .,193,11,Ghana
2020-05-10 12:52:18,1259466293499113472,"Happy Birthday to a very special comrade , Hon . Felix Kwakye Ofosu , https://t.co/01EvBT3Ywd",504,35,Ghana
2020-05-10 12:50:30,1259465837364367360,#StayHome #StopTheSpread https://t.co/VGEnpjwN6A,68,8,Ghana
2020-05-10 11:51:07,1259450896234274816,Get Involved https://t.co/CvGlveXHVQ,403,41,Ghana
2020-05-10 09:44:16,1259418973277433857,"RT : On this special occasion , and in these disturbing #COVID19 times all around the world , I want to celebrate our teeming army …",0,131,Ghana
2020-05-09 17:39:19,1259176136363425792,RT : Every morning Aunty “ B ” uses a very small oven to bake loaves of bread to sell . We decided to get her a bigger one so she …,0,1399,Ghana
2020-05-09 17:29:39,1259173700575924225,RT : Lots of things go wrong in Ghana and in Africa . Truth is that corruption is institutionalised but we live in pretence that we …,0,27,Ghana
